id,reporter_id,reporter_reputation,region_name,coast_split,hazard_type,severity,description,text_lang,latitude,longitude,gps_accuracy,device_timestamp,server_timestamp,time_delta_sec,exif_valid,exif_lat,exif_lng,media_url,media_hash,wave_height_m,wind_speed_kmh,ground_truth
rep_0283,usr_004,0.6,"Nagapattinam, Tamil Nadu",east,high-waves,Moderate,கடற்கரையில் 4 மீட்டருக்கும் அதிகமான உயரமான கடல் அலைகள் சீறுகின்றன.,ta,10.756956,79.809092,63.92,2025-08-17T17:55:06.188184,2025-08-17T18:11:06.188184,960,0,,,https://example.com/media_282.jpg,3f301f5441d2e781d1fead24271255d0fecd11140cdaf137b8bb0f0a9a12839e,1.62,52.6,VERIFIED
rep_0284,usr_023,0.88,"Porbandar, Gujarat",west,tsunami,Moderate,હોટેલ અને બીચ ટૂર માટે સંપર્ક કરો.,gu,21.887169,69.769812,5.41,2025-08-15T17:00:00,2025-08-15T18:28:00,5280,0,,,https://example.com/media_283.jpg,a86cbb4665fb5dbef9c12b80e7d66729feb993dfc073af0b5890a14986997195,1.11,14.5,REJECTED
rep_0285,usr_029,0.88,"Porbandar, Gujarat",west,flood,Low,"Observed water activity near coast in Porbandar, Gujarat.",gu,21.703332,69.641768,20.37,2025-08-15T12:00:00,2025-08-15T13:58:00,7080,0,,,https://example.com/media_284.jpg,6a649f0ec0345974fd058d005c9be46a1bbd924ecaedc83400dcfe948033a143,1.75,29.2,VERIFIED
rep_0286,usr_030,0.45,"Puri, Odisha",east,flood,Moderate,"Observed water activity near coast in Puri, Odisha.",or,19.821678,85.786998,26.33,2025-08-16T08:00:00,2025-08-16T09:52:00,6720,0,,,,,1.76,34.1,REJECTED
rep_0287,usr_026,0.6,"Visakhapatnam, Andhra Pradesh",east,high-waves,Low,"Observed water activity near coast in Visakhapatnam, Andhra Pradesh.",en,17.736879,83.251564,44.98,2025-08-15T16:00:00,2025-08-15T16:56:00,3360,0,,,,,1.28,30.8,REJECTED
rep_0288,usr_024,0.6,"Visakhapatnam, Andhra Pradesh",east,storm-surge,High,తీరప్రాంత రక్షణ గోడ దెబ్బతింది.,te,17.70208,83.190675,9.4,2025-08-17T18:53:05.820545,2025-08-17T19:06:05.820545,780,0,,,https://example.com/media_287.jpg,794f9c55be1454e082cb0cca561730fc68fe3c7986c6972310fa012ba8f8807d,2.1,46.3,VERIFIED
rep_0289,usr_007,0.45,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Severe,తుఫాను ప్రభావంతో సముద్రపు పోటు తీవ్రంగా పెరిగింది.,te,17.671356,83.198546,13.27,2025-08-17T13:54:11.292357,2025-08-17T15:05:11.292357,4260,0,,,https://example.com/media_288.jpg,ced4547cb6c20289f9e87741d7b7eda984bae322fe75626b9f56f27deace63ee,2.26,38.7,VERIFIED
rep_0290,usr_035,0.45,"Nagapattinam, Tamil Nadu",east,high-waves,Moderate,மீன்பிடி தளத்தில் அலைகளின் சீற்றம் அதிகம்.,ta,10.774055,79.802857,8.07,2025-08-17T19:24:33.401240,2025-08-17T19:53:33.401240,1740,0,,,https://example.com/media_289.jpg,e711d551940e5477688a9559a86e5db5f5955dc822efa32aa3b10846cd8a698a,1.67,39.6,VERIFIED
rep_0291,usr_014,0.6,"Surat, Gujarat",west,flood,Low,ભરતીના પાણીથી રસ્તાઓ જળબંબાકાર.,gu,21.135242,72.628988,76.35,2025-08-17T23:54:16.180462,2025-08-17T23:59:16.180462,300,0,,,https://example.com/media_290.jpg,f506d871414bdce7d7606166a47898a96f4d457da9dcacdd00e6d72a7f9842f9,2.86,63.4,VERIFIED
rep_0292,usr_020,0.6,"Nagapattinam, Tamil Nadu",east,high-waves,High,तटीय क्षेत्र में 4 मीटर से ऊंची खतरनाक लहरें उठ रही हैं।,hi,10.752806,79.816112,9.38,2025-08-17T21:24:21.812419,2025-08-17T21:54:21.812419,1800,1,10.75105,79.813692,https://example.com/media_291.jpg,ddf7b1f41d4e8d3e77dd90970260c35d99df3693119fba042c1bbfc9493850b2,2.03,50.3,VERIFIED
rep_0293,usr_017,0.6,"Chennai, Tamil Nadu",east,flood,Low,கடல் நீர் ஊருக்குள் புகுந்து குடியிருப்பு பகுதிகளை சூழ்ந்துள்ளது.,ta,13.073439,80.256152,16.09,2025-08-16T03:56:06.736074,2025-08-16T04:03:06.736074,420,1,13.076966,80.259733,https://example.com/media_292.jpg,651b9e08270b2ce29b1d1c1cb0fa880037e539aaf5a43f461c704f10a650b470,2.48,51.7,VERIFIED
rep_0294,usr_018,0.45,"Kochi, Kerala",west,flood,Low,"Observed water activity near coast in Kochi, Kerala.",ml,9.877964,76.310767,22.52,2025-08-18T01:00:00,2025-08-18T02:04:00,3840,0,,,https://example.com/media_293.jpg,2c6f27e8972bd2982d2442275eb15a9325e2b45c78775ace479db425caa85ca8,1.66,32.3,VERIFIED
rep_0295,usr_045,0.6,"Chennai, Tamil Nadu",east,flood,Moderate,"समुद्र का पानी तटीय बस्तियों में घुस गया है, भारी जलभराव।",hi,13.068749,80.295892,116.07,2025-08-15T22:49:32.032626,2025-08-15T23:25:32.032626,2160,0,,,https://example.com/media_294.jpg,ca2dbba9efd32db7e95d9fa94581b39d7c4a21dbe240ff038cf495703e6b6cbf,2.47,49.0,VERIFIED
rep_0296,usr_012,0.2,"Nagapattinam, Tamil Nadu",east,flood,Low,"Observed water activity near coast in Nagapattinam, Tamil Nadu.",en,10.7922,79.824287,46.49,2025-08-15T22:00:00,2025-08-15T22:26:00,1560,0,,,,,1.51,27.4,VERIFIED
rep_0297,usr_002,0.88,"Visakhapatnam, Andhra Pradesh",east,high-waves,Severe,"Observed water activity near coast in Visakhapatnam, Andhra Pradesh.",te,17.67467,83.207539,52.21,2025-08-16T11:00:00,2025-08-16T11:37:00,2220,0,,,,,1.45,36.4,REJECTED
rep_0298,usr_042,0.45,"Surat, Gujarat",west,flood,High,હોટેલ અને બીચ ટૂર માટે સંપર્ક કરો.,gu,21.353333,72.770694,14.65,2025-08-16T16:00:00,2025-08-16T16:23:00,1380,0,,,https://example.com/media_297.jpg,27adadee78ad6285d689d90d4db90e54748d9a3b99b7b7ff9b574fd4b370ead9,0.84,20.4,REJECTED
rep_0299,usr_018,0.45,"Kakinada, Andhra Pradesh",east,flood,Moderate,Sunny clear weather at beach having fun with friends.,en,16.989142,82.257473,10.43,2025-08-19T00:00:00,2025-08-19T03:58:00,14280,0,,,,,0.75,24.8,REJECTED
rep_0300,usr_050,0.88,"Chennai, Tamil Nadu",east,flood,Moderate,கடல் நீர் பெருக்கெடுத்து வீடுகளுக்குள் புகுந்தது.,ta,13.047896,80.297543,9.48,2025-08-15T17:17:09.607395,2025-08-15T20:07:09.607395,10200,0,,,https://example.com/media_299.jpg,cdaa5122519055fdf2dc18c9e5410a4684c44d622b7f326a7c94ce0293d760a0,3.13,39.6,VERIFIED
rep_0301,usr_025,0.2,"Digha, West Bengal",east,storm-surge,Low,প্রচণ্ড জলোচ্ছ্বাস শুরু হয়েছে।,bn,21.601672,87.500636,17.38,2025-08-16T02:12:54.512889,2025-08-16T02:27:54.512889,900,1,21.608932,87.500088,https://example.com/media_300.jpg,1e5de1bd861931c217bad99f552f005c475fc2d7f2880e84a6af246467efe36d,2.19,37.8,VERIFIED
rep_0302,usr_033,0.6,"Mumbai, Maharashtra",west,flood,High,समुद्राचे पाणी सखल भागात भरले.,mr,18.885422,72.831706,24.07,2025-08-17T02:45:03.812836,2025-08-17T02:56:03.812836,660,1,18.889763,72.837857,https://example.com/media_301.jpg,90997957c9452b9d75e6fbc99cefcf0b8c18bd46956fb1a115ed8850c5bc89c9,2.59,63.8,VERIFIED
rep_0303,usr_023,0.88,"Kakinada, Andhra Pradesh",east,storm-surge,Moderate,వాతావరణం చాలా ప్రశాంతంగా ఉంది.,te,16.97491,82.259844,6.71,2025-08-15T16:00:00,2025-08-15T17:43:00,6180,0,,,https://example.com/media_302.jpg,8a5a870f5abcb47b2e9fd2ced21c440dfdd6df661cbdd3059d0e938c97d51285,1.18,19.9,REJECTED
rep_0304,usr_017,0.6,"Digha, West Bengal",east,high-waves,Moderate,"Observed water activity near coast in Digha, West Bengal.",en,21.641475,87.521899,44.58,2025-08-15T09:00:00,2025-08-15T09:28:00,1680,0,,,,,1.46,37.8,REJECTED
rep_0305,usr_030,0.45,"Digha, West Bengal",east,flood,High,"জোয়ারের জলে উপকূলীয় গ্রাম প্লাবিত হয়েছে, ঘরে জল ঢুকেছে।",bn,21.629285,87.507939,21.76,2025-08-16T06:15:48.900263,2025-08-16T09:15:48.900263,10800,0,,,,,2.73,54.5,VERIFIED
rep_0306,usr_023,0.88,"Kozhikode, Kerala",west,coastal-erosion,High,"Observed water activity near coast in Kozhikode, Kerala.",en,11.318871,75.814805,30.51,2025-08-15T10:00:00,2025-08-15T10:17:00,1020,0,,,https://example.com/media_305.jpg,c684deec5facdd5ec302bf44f35cacd01eff97c73d3d5983dfd06f6d44a3e2bc,1.73,34.2,REJECTED
rep_0307,usr_019,0.2,"Kozhikode, Kerala",west,flood,High,"Observed water activity near coast in Kozhikode, Kerala.",ml,11.269723,75.751651,59.13,2025-08-15T18:00:00,2025-08-15T19:12:00,4320,0,,,,,1.44,35.7,VERIFIED
rep_0308,usr_007,0.45,"Alibaug, Maharashtra",west,high-waves,Moderate,धक्कादायक लाटांचा जोर वाढला असून जेटीवर पाणी आले आहे.,mr,18.679915,72.942059,13.85,2025-08-17T06:14:23.962639,2025-08-17T06:31:23.962639,1020,1,18.680261,72.950817,https://example.com/media_307.jpg,24b5b322b3c29a80601d7e525880012dd2a0147c12ca626467dc3e4b3f1df5f2,2.38,42.0,VERIFIED
rep_0309,usr_040,0.6,"Paradip, Odisha",east,coastal-erosion,Moderate,"Observed water activity near coast in Paradip, Odisha.",or,20.319807,86.629038,51.84,2025-08-18T11:00:00,2025-08-18T11:53:00,3180,0,,,https://example.com/media_308.jpg,72cd0fd0a2514d1931eed0e9b385cdde667d634f7a4a3b0cbc7dd40a80f2b54a,1.33,35.5,VERIFIED
rep_0310,usr_042,0.45,"Mumbai, Maharashtra",west,tsunami,Moderate,किनारी फिरायला छान वातावरण आहे.,mr,18.927929,72.831572,9.16,2025-08-18T00:00:00,2025-08-18T02:53:00,10380,0,,,,,0.66,16.1,REJECTED
rep_0311,usr_040,0.6,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Severe,తీరప్రాంత రక్షణ గోడ దెబ్బతింది.,te,17.704384,83.24296,20.72,2025-08-17T19:14:13.303228,2025-08-17T19:44:13.303228,1800,1,17.704988,83.243769,https://example.com/media_310.jpg,de5be86930f21536edd59f349ddd2a9eae1970314a3925ca134c4c0192222347,2.52,45.2,VERIFIED
rep_0312,usr_024,0.6,"Porbandar, Gujarat",west,high-waves,Moderate,જેટી પાસે ભારે મોજાના કારણે નુકસાન.,gu,21.666385,69.633767,14.62,2025-08-16T16:39:18.990144,2025-08-16T22:33:18.990144,21240,0,,,https://example.com/media_311.jpg,32b5b4dd5218c6eb7ba65ff44700bda0b0669ad939b9dddf06615be3669aceab,3.67,61.3,VERIFIED
rep_0313,usr_043,0.6,"Surat, Gujarat",west,flood,High,દરિયાના પાણી નીચાણવાળા વિસ્તારોમાં ઘૂસી ગયા છે.,gu,21.144739,72.638631,8.89,2025-08-18T01:46:34.407305,2025-08-18T01:57:34.407305,660,0,,,https://example.com/media_312.jpg,cdc59f8e44be061d7da60db8bdeb037a3adaa488831e4dbf5d2b27aa51ec6b1d,2.0,74.5,VERIFIED
rep_0314,usr_043,0.6,"Mumbai, Maharashtra",west,storm-surge,Low,चक्रीवादळामुळे समुद्राच्या पाण्याची पातळी अचानक प्रचंड वाढली आहे.,mr,18.940505,72.831434,16.57,2025-08-16T19:54:56.071203,2025-08-16T20:01:56.071203,420,0,,,https://example.com/media_313.jpg,b17432fa90b2b7fe072b15039a2df867871e9ee1ca71a183067dfb854f343134,1.9,53.5,VERIFIED
rep_0315,usr_014,0.6,"Mangalore, Karnataka",west,storm-surge,Severe,Sunny clear weather at beach having fun with friends.,en,13.240364,75.102184,12.15,2025-08-15T08:00:00,2025-08-15T11:55:00,14100,0,,,https://example.com/media_314.jpg,edb1c8523c17e7fbeea80bd1bcfd09cf865d09f0274a6b76e4f46408c60e0a9c,0.78,23.0,REJECTED
rep_0316,usr_033,0.6,"Digha, West Bengal",east,coastal-erosion,Severe,"Observed water activity near coast in Digha, West Bengal.",en,21.683024,87.509621,32.78,2025-08-17T00:00:00,2025-08-17T01:10:00,4200,0,,,,,1.3,35.9,REJECTED
rep_0317,usr_041,0.88,"Porbandar, Gujarat",west,coastal-erosion,Low,આજે દરિયાકિનારે રમવાની મજા આવી.,gu,21.647135,69.620629,12.32,2025-08-16T19:00:00,2025-08-16T20:36:00,5760,0,,,,,0.41,16.9,REJECTED
rep_0318,usr_035,0.45,"Alibaug, Maharashtra",west,storm-surge,High,Storm surge pushing sea water 200m inland.,en,18.655253,72.924908,10.8,2025-08-17T17:19:34.357591,2025-08-17T21:15:34.357591,14160,1,18.66178,72.928487,https://example.com/media_317.jpg,d02537a2f7559c0f0296d6ab551ec2a562a05ed2b3db6c5724040c8eb2ee3d7b,1.9,50.6,VERIFIED
rep_0319,usr_024,0.6,"Surat, Gujarat",west,storm-surge,Low,હોટેલ અને બીચ ટૂર માટે સંપર્ક કરો.,gu,21.204812,72.804328,6.34,2025-08-16T19:00:00,2025-08-16T21:19:00,8340,0,,,https://example.com/media_318.jpg,1fa9d97d1d7903cccd0054ee50dd3fe783b69c6c4ee5f10077aea7541ea3cd0b,0.52,17.0,REJECTED
rep_0320,usr_039,0.45,"Digha, West Bengal",east,coastal-erosion,High,"Observed water activity near coast in Digha, West Bengal.",bn,21.6575,87.49174,56.39,2025-08-18T03:00:00,2025-08-18T03:40:00,2400,0,,,https://example.com/media_319.jpg,e9ce557dd2e35a8386a21d54871ce36bb8d9910d217fa1eb46490616f479a8fa,1.24,35.7,VERIFIED
rep_0321,usr_018,0.45,"Surat, Gujarat",west,flood,Severe,હોટેલ અને બીચ ટૂર માટે સંપર્ક કરો.,gu,21.213155,72.977669,13.29,2025-08-18T05:00:00,2025-08-18T07:56:00,10560,0,,,https://example.com/media_320.jpg,4857c6494ad54a6c0e90b68b042ac1904b364e842111b048b695b65db3a5d024,0.61,22.8,REJECTED
rep_0322,usr_015,0.6,"Digha, West Bengal",east,storm-surge,High,প্রচণ্ড জলোচ্ছ্বাস শুরু হয়েছে।,bn,21.607687,87.480614,8.7,2025-08-16T08:32:17.858175,2025-08-16T15:12:17.858175,24000,1,21.612194,87.487231,https://example.com/media_321.jpg,84697ccf92c38705bc57b6877e87fe434e8089b4671035a4902787955cb19dad,2.52,47.4,VERIFIED
rep_0323,usr_023,0.88,"Alibaug, Maharashtra",west,high-waves,Severe,धक्कादायक लाटांचा जोर वाढला असून जेटीवर पाणी आले आहे.,mr,18.65942,72.894532,7.38,2025-08-17T17:54:24.500800,2025-08-17T18:05:24.500800,660,1,18.666981,72.894556,https://example.com/media_322.jpg,c9ce4722750bebb17383272dca618ade37f5d3d48b00139b5446e2f0a7a3a67b,2.01,43.9,VERIFIED
rep_0324,usr_030,0.45,"Nagapattinam, Tamil Nadu",east,high-waves,Severe,மீன்பிடி தளத்தில் அலைகளின் சீற்றம் அதிகம்.,ta,10.736687,79.833914,24.01,2025-08-17T20:27:54.642209,2025-08-17T20:57:54.642209,1800,0,,,https://example.com/media_323.jpg,44d6e5d86e560654472cd05f2c442e9732b674886e952205dcd6c7a0120e4303,3.09,65.4,VERIFIED
rep_0325,usr_021,0.6,"Puri, Odisha",east,flood,High,"Observed water activity near coast in Puri, Odisha.",en,19.813468,85.818894,53.8,2025-08-16T16:00:00,2025-08-16T17:45:00,6300,0,,,,,1.35,25.8,REJECTED
rep_0326,usr_009,0.45,"Nagapattinam, Tamil Nadu",east,coastal-erosion,Low,Hotel discount booking promotion near seaside.,en,10.937659,80.076541,3.78,2025-08-16T00:00:00,2025-08-16T00:45:00,2700,0,,,https://example.com/media_325.jpg,1145c26f93a377cc8a5aa95599d88a018f22b55266bc23158a8c6892d6bfb312,0.72,17.7,REJECTED
rep_0327,usr_021,0.6,"Mumbai, Maharashtra",west,flood,Severe,उधाणाचे पाणी गावातील घरांमध्ये शिरले असून रस्ते पाण्याखाली गेले आहेत.,mr,18.901121,72.795905,24.84,2025-08-17T00:13:24.788747,2025-08-17T01:36:24.788747,4980,0,,,https://example.com/media_326.jpg,bfb645f59e2056f7eb9e20688cfc932e6bb8956ab2e4c66eb6100056e887e156,2.26,54.3,VERIFIED
rep_0328,usr_020,0.6,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Moderate,चक्रवाती हवाओं के साथ समुद्र में भारी जल स्तर वृद्धि।,hi,17.694975,83.213933,6.99,2025-08-17T17:14:52.501969,2025-08-17T17:27:52.501969,780,1,17.696641,83.21362,https://example.com/media_327.jpg,363457138fd8f2f95c58b6fd7c75ebcf9b1bd65491db1caa6f0e9f88edc56eac,2.72,50.0,VERIFIED
rep_0329,usr_030,0.45,"Mumbai, Maharashtra",west,high-waves,High,Hotel discount booking promotion near seaside.,en,19.1167,73.103446,157.25,2025-08-18T01:00:00,2025-08-18T02:34:00,5640,0,,,,,1.04,11.2,REJECTED
rep_0330,usr_043,0.6,"Alibaug, Maharashtra",west,high-waves,Severe,तटीय क्षेत्र में 4 मीटर से ऊंची खतरनाक लहरें उठ रही हैं।,hi,18.666053,72.913686,18.01,2025-08-17T02:42:52.700745,2025-08-17T03:37:52.700745,3300,0,,,https://example.com/media_329.jpg,2d233411da4ba10cd8c94ac854f9612492023802c0b2f6f9134b3186657c82bb,2.08,31.1,VERIFIED
rep_0331,usr_039,0.45,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Moderate,తీరప్రాంత రక్షణ గోడ దెబ్బతింది.,te,17.693023,83.178364,9.06,2025-08-17T17:36:05.980761,2025-08-17T17:42:05.980761,360,0,,,,,2.74,43.2,VERIFIED
rep_0332,usr_043,0.6,"Mumbai, Maharashtra",west,flood,Moderate,समुद्राचे पाणी सखल भागात भरले.,mr,18.918402,72.83495,120.04,2025-08-16T15:03:53.605687,2025-08-16T16:12:53.605687,4140,1,18.92044,72.831141,https://example.com/media_331.jpg,beac264d9d6f97cceb68900144bff505943178ecd86db65d9f0a634d38077a9c,1.8,53.2,VERIFIED
rep_0333,usr_030,0.45,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Low,తుఫాను ప్రభావంతో సముద్రపు పోటు తీవ్రంగా పెరిగింది.,te,17.698731,83.201435,16.35,2025-08-17T16:59:56.149218,2025-08-17T17:23:56.149218,1440,1,17.697577,83.21061,https://example.com/media_332.jpg,04b760c1ae436281eca923bc0598738cc2eec0d7c8de2a4dd9173ab18212c595,2.86,30.0,VERIFIED
rep_0334,usr_003,0.45,"Paradip, Odisha",east,high-waves,Low,"Observed water activity near coast in Paradip, Odisha.",or,20.292326,86.600515,35.29,2025-08-17T11:00:00,2025-08-17T12:15:00,4500,0,,,https://example.com/media_333.jpg,35f54180ef2946a16d92c0dc6290e09af41bc24ab23e25c9d842883534c631d1,1.62,35.8,VERIFIED
rep_0335,usr_011,0.88,"Surat, Gujarat",west,flood,High,"Observed water activity near coast in Surat, Gujarat.",gu,21.107476,72.638517,32.79,2025-08-17T09:00:00,2025-08-17T09:19:00,1140,0,,,,,1.74,37.6,VERIFIED
rep_0336,usr_010,0.45,"Digha, West Bengal",east,tsunami,Low,সমুদ্রের জল আচমকা অনেক দূর পিছিয়ে গেছে।,bn,21.59401,87.505106,110.16,2025-08-16T13:42:51.534609,2025-08-16T13:48:51.534609,360,0,,,https://example.com/media_335.jpg,b7c0e742f4a832f8bb72f61af785b11033e9099c2512dfe228a5a98999b4cdd6,3.82,37.6,VERIFIED
rep_0337,usr_016,0.45,"Paradip, Odisha",east,storm-surge,Moderate,Hotel discount booking promotion near seaside.,en,20.317359,86.597479,10.69,2025-08-16T14:00:00,2025-08-16T15:55:00,6900,0,,,https://example.com/media_336.jpg,fa9f95239c0278fb86b16a312ff9c554aab1da8798b78f739f0b2106b178db72,1.2,17.6,REJECTED
rep_0338,usr_032,0.2,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Severe,తుఫాను ప్రభావంతో సముద్రపు పోటు తీవ్రంగా పెరిగింది.,te,17.705406,83.234034,11.48,2025-08-17T15:26:10.313470,2025-08-17T21:36:10.313470,22200,1,17.70556,83.235476,,,3.19,39.7,VERIFIED
rep_0339,usr_012,0.2,"Nagapattinam, Tamil Nadu",east,high-waves,High,கடற்கரையில் 4 மீட்டருக்கும் அதிகமான உயரமான கடல் அலைகள் சீறுகின்றன.,ta,10.769729,79.837848,17.11,2025-08-17T12:50:29.450924,2025-08-17T19:05:29.450924,22500,1,10.767722,79.836132,https://example.com/media_338.jpg,e5d54c061ee45a32049c756663ad2ab0a21a415b4e1c2b95ee78d6eef8121839,2.05,69.9,VERIFIED
